-1.033655554056167603e-02,-2.018245607614517212e-01,-2.522262558341026306e-02,-7.066995650529861450e-02,4.794711247086524963e-02,-5.852745473384857178e-02,4.158372431993484497e-02,2.430831342935562134e-01,-2.147425152361392975e-02,9.358837455511093140e-02
1.433683186769485474e-01,-2.890886925160884857e-02,-4.676298424601554871e-02,-3.785677999258041382e-02,2.187031134963035583e-02,4.855200275778770447e-02,1.020886152982711792e-01,-1.025949344038963318e-01,-7.472087163478136063e-03,-5.890145897865295410e-02
1.908349543809890747e-01,-2.035261690616607666e-02,5.284138489514589310e-03,-1.513042002916336060e-01,-3.869502618908882141e-02,-1.430999636650085449e-01,2.035183012485504150e-01,1.619139462709426880e-01,-1.430243551731109619e-01,-5.701881274580955505e-02
-1.058116778731346130e-01,1.296506971120834351e-01,-4.717131145298480988e-03,-4.994577914476394653e-02,2.411676570773124695e-02,-4.559892043471336365e-02,-4.667978361248970032e-02,1.567684412002563477e-01,-1.028785407543182373e-01,6.272093951702117920e-02
-1.105147451162338257e-01,1.162284240126609802e-01,4.139554873108863831e-02,5.833976343274116516e-02,3.527358546853065491e-02,-1.924832910299301147e-02,8.747684955596923828e-02,-9.047102928161621094e-02,-7.835892587900161743e-02,-6.220006942749023438e-02
4.631196707487106323e-02,-9.871704503893852234e-03,1.850923150777816772e-02,2.075255662202835083e-01,-5.138162896037101746e-02,-8.449612185359001160e-03,-4.848078638315200806e-02,-4.725665226578712463e-02,-5.189191550016403198e-02,-9.396703541278839111e-02
1.317414790391921997e-01,-2.689471468329429626e-02,3.313802555203437805e-02,5.534280836582183838e-02,7.725243456661701202e-03,-9.878080338239669800e-03,3.760722652077674866e-02,-8.792367763817310333e-03,-1.215626895427703857e-01,-1.064958870410919189e-01
1.911074668169021606e-01,2.126328647136688232e-01,4.202375188469886780e-02,-2.511691153049468994e-01,-9.852849692106246948e-02,-5.965971946716308594e-02,1.928315907716751099e-01,-5.112703889608383179e-02,-1.047361567616462708e-01,-6.177705526351928711e-02
1.048126444220542908e-01,3.740861266851425171e-02,-3.774478659033775330e-02,-8.804466575384140015e-02,1.078535020351409912e-01,7.539516314864158630e-03,1.322177797555923462e-01,-1.721892654895782471e-01,-7.812346518039703369e-02,9.937309660017490387e-03
1.089679524302482605e-01,6.054506823420524597e-02,1.130366101861000061e-01,-2.123044058680534363e-02,-6.961342692375183105e-02,7.423666864633560181e-02,-6.273116171360015869e-02,-1.518704891204833984e-01,-8.889475837349891663e-03,-5.307954177260398865e-02
-1.641815602779388428e-01,3.352931141853332520e-01,7.953816093504428864e-03,1.441987603902816772e-01,-2.074407041072845459e-01,1.437644213438034058e-01,-8.263455331325531006e-02,-1.871519833803176880e-01,8.127164840698242188e-02,-7.383591681718826294e-02
-1.180053129792213440e-01,8.355969190597534180e-02,-5.441133305430412292e-02,-1.130364835262298584e-01,4.037160798907279968e-02,-8.846342563629150391e-02,6.715470552444458008e-02,1.023547798395156860e-01,-9.414350241422653198e-02,1.527404338121414185e-01
1.598369330167770386e-01,8.104177191853523254e-03,-1.396392881870269775e-01,-6.971202045679092407e-02,1.883609220385551453e-03,1.526774764060974121e-01,1.153972074389457703e-01,-1.586744636297225952e-01,-1.654729619622230530e-02,-7.709688693284988403e-02
-1.563314050436019897e-01,3.570888936519622803e-02,6.229687482118606567e-02,1.481994539499282837e-01,-1.186586767435073853e-01,9.794259071350097656e-02,-8.760590106248855591e-02,1.054257079958915710e-01,-1.121002621948719025e-02,-7.520087063312530518e-02
-1.091034431010484695e-02,-1.055978834629058838e-01,-8.087559044361114502e-02,-1.096048858016729355e-02,1.300522685050964355e-01,4.490674659609794617e-02,-1.730873286724090576e-01,1.920307427644729614e-01,-4.890494793653488159e-02,4.772733896970748901e-02
-9.251312911510467529e-02,1.541456282138824463e-01,7.424643635749816895e-02,-2.881560288369655609e-02,1.078574657440185547e-01,-1.120993942022323608e-01,-2.538122609257698059e-02,-1.250185072422027588e-01,-6.724475324153900146e-02,8.605337142944335938e-02
-2.860298454761505127e-01,2.093438953161239624e-01,3.132625296711921692e-02,4.125680029392242432e-02,-1.795814633369445801e-01,3.508903319016098976e-04,6.209182739257812500e-02,3.686216473579406738e-02,4.564730823040008545e-02,9.386578202247619629e-02
1.575497686862945557e-01,-3.002496249973773956e-02,3.714443184435367584e-03,5.759253399446606636e-04,-2.799425274133682251e-03,2.199896983802318573e-02,-1.081468239426612854e-01,1.235806494951248169e-01,-4.086428135633468628e-02,-9.934428334236145020e-02
2.417141012847423553e-02,8.722065947949886322e-03,2.168253622949123383e-02,3.954466432332992554e-02,-7.781119644641876221e-02,1.926516555249691010e-02,-8.051394671201705933e-02,1.290616691112518311e-01,-3.902106359601020813e-02,-3.087301552295684814e-02
-8.018997311592102051e-02,-4.539502784609794617e-02,-7.595740258693695068e-02,-1.489057987928390503e-01,1.787532866001129150e-02,8.450409397482872009e-03,1.496911942958831787e-01,1.902198791503906250e-01,-8.985660970211029053e-02,4.522434249520301819e-02
-1.197629272937774658e-01,-1.084208935499191284e-01,4.106681421399116516e-02,1.914200931787490845e-01,5.358807742595672607e-02,1.927053630352020264e-01,-1.776922643184661865e-01,-4.668139293789863586e-02,1.375615224242210388e-02,1.081099454313516617e-02
-2.472624182701110840e-02,-1.857395917177200317e-01,5.031228438019752502e-02,-2.059607580304145813e-02,2.376432716846466064e-01,2.205592021346092224e-02,-1.292763501405715942e-01,9.301516413688659668e-02,-1.018495261669158936e-01,6.941361725330352783e-02
-8.065739274024963379e-02,4.354235902428627014e-02,8.245778083801269531e-02,6.072326377034187317e-02,2.034888416528701782e-02,3.603470697999000549e-02,-3.382353344932198524e-03,-3.314863145351409912e-02,-2.412477880716323853e-02,-8.542712777853012085e-02
2.549207210540771484e-01,1.244151033461093903e-02,8.355776220560073853e-02,-1.702218055725097656e-01,1.510497182607650757e-01,-1.027391552925109863e-01,1.530115604400634766e-01,-1.419731825590133667e-01,-1.583575457334518433e-01,-6.101506948471069336e-02
4.111979901790618896e-02,-5.112646892666816711e-02,7.746528089046478271e-02,-8.216083794832229614e-02,5.445193126797676086e-02,-2.257080189883708954e-02,-2.679334487766027451e-03,-7.630540430545806885e-02,2.448734641075134277e-02,2.091263420879840851e-03
2.611763961613178253e-02,-2.946356311440467834e-02,-1.249880343675613403e-02,-1.929190605878829956e-01,6.159606203436851501e-02,-5.906756035983562469e-03,7.952519506216049194e-02,1.149778962135314941e-01,-6.630605459213256836e-02,-3.424971550703048706e-02
-1.174715235829353333e-01,1.324826329946517944e-01,-1.702432334423065186e-01,9.213794767856597900e-02,6.093912571668624878e-02,1.955884136259555817e-02,-1.328179091215133667e-01,1.251570880413055420e-01,-1.142398193478584290e-01,1.350372582674026489e-01
5.080706998705863953e-02,2.533543705940246582e-01,-8.602878451347351074e-02,-1.570289433002471924e-01,7.521572709083557129e-02,3.162226453423500061e-02,8.602900058031082153e-02,-1.499729007482528687e-01,-6.297977268695831299e-02,-2.228654175996780396e-02
-8.875425904989242554e-03,-3.445898741483688354e-02,1.845146268606185913e-01,-8.559500426054000854e-02,-3.785891458392143250e-02,9.613403677940368652e-02,-8.376201242208480835e-02,2.367872558534145355e-02,5.846744403243064880e-02,-1.108825504779815674e-01
-2.541366517543792725e-01,2.912190258502960205e-01,-2.342916652560234070e-02,-1.031181886792182922e-01,8.802571333944797516e-03,-4.138385131955146790e-02,4.552452638745307922e-02,-5.595318600535392761e-02,5.211922898888587952e-02,1.021691411733627319e-01
1.241796463727951050e-01,1.259286701679229736e-01,5.233922600746154785e-02,-1.566006690263748169e-01,-3.068017214536666870e-02,-6.624332070350646973e-02,7.663398981094360352e-02,5.878102034330368042e-02,-8.547271043062210083e-02,-5.495963990688323975e-02
9.853598661720752716e-03,-1.104740351438522339e-01,8.595564402639865875e-03,1.194877848029136658e-01,-4.156398028135299683e-02,1.906192302703857422e-01,-2.195019572973251343e-01,7.111729681491851807e-02,4.990221187472343445e-02,-6.931928545236587524e-02
7.977502793073654175e-02,1.987891048192977905e-01,1.572432070970535278e-01,-1.228763684630393982e-01,6.769456714391708374e-02,-9.325011819601058960e-02,-7.105401903390884399e-02,-7.510049641132354736e-02,-1.153391301631927490e-01,-2.856461331248283386e-02
-1.138793230056762695e-01,2.179083824157714844e-01,1.312799006700515747e-01,7.476736791431903839e-04,-5.129560828208923340e-02,-7.079388946294784546e-02,-3.281367197632789612e-02,3.982482850551605225e-02,-2.484050206840038300e-02,-6.773057579994201660e-02
-3.262794762849807739e-02,2.622372936457395554e-03,-7.834492623805999756e-02,5.503377877175807953e-03,7.161208894103765488e-03,7.141876220703125000e-02,6.812810152769088745e-02,9.973017126321792603e-02,-4.671422392129898071e-02,-1.033556982874870300e-01
-2.917626202106475830e-01,1.565986573696136475e-01,-1.645844876766204834e-01,5.395246297121047974e-02,4.326740745455026627e-03,2.877191081643104553e-02,-7.500786334276199341e-02,2.353834062814712524e-01,-3.079030662775039673e-02,7.347609102725982666e-02
1.332425922155380249e-01,-2.681632936000823975e-01,-2.762160077691078186e-02,8.813283592462539673e-02,-1.378433965146541595e-02,6.645175814628601074e-02,3.829290159046649933e-03,7.149396836757659912e-02,3.611306101083755493e-02,-2.405835688114166260e-02
-4.505056142807006836e-02,2.024864256381988525e-01,-1.091600283980369568e-01,-1.445828005671501160e-02,-5.563469231128692627e-02,-2.410848159343004227e-03,2.369640767574310303e-02,1.021613255143165588e-01,-7.612348347902297974e-02,3.975340351462364197e-02
1.145951915532350540e-02,-3.180061653256416321e-02,-2.439097315073013306e-02,-6.654374301433563232e-02,1.670940071344375610e-01,-2.091261744499206543e-02,-1.396497637033462524e-01,5.466169863939285278e-02,-6.097834184765815735e-02,1.041672378778457642e-01
4.442629218101501465e-02,9.183511137962341309e-02,1.157516762614250183e-01,1.420219391584396362e-01,-1.481818035244941711e-04,-5.205567181110382080e-02,-2.508101053535938263e-02,-1.333691328763961792e-01,-5.789195746183395386e-02,-1.494070887565612793e-01
8.791764825582504272e-02,-3.446846082806587219e-02,2.272435575723648071e-01,-3.609142079949378967e-02,-9.465167671442031860e-02,1.553296670317649841e-02,3.192358417436480522e-03,-9.047207236289978027e-02,-4.227435216307640076e-03,-9.039577096700668335e-02
-1.177296936511993408e-01,7.888062298297882080e-02,7.907791435718536377e-02,-3.630937263369560242e-02,1.400903016328811646e-01,-6.603976339101791382e-02,-1.170723214745521545e-01,1.309157721698284149e-02,-4.611940681934356689e-02,6.258398294448852539e-02
-1.598681882023811340e-02,-5.241676419973373413e-02,6.560370326042175293e-02,1.702309846878051758e-01,-1.764930486679077148e-01,1.482847630977630615e-01,9.035374224185943604e-02,-1.085018739104270935e-01,5.543031916022300720e-02,-1.985895186662673950e-01
5.533973500132560730e-02,4.911493882536888123e-02,1.788605004549026489e-01,-7.625292986631393433e-02,1.075591444969177246e-01,-1.595003008842468262e-01,-6.719601899385452271e-02,4.364433884620666504e-02,-1.156111285090446472e-01,-3.746465221047401428e-02
-1.093414500355720520e-01,-2.392664551734924316e-02,-4.951543360948562622e-02,2.100907452404499054e-02,2.507970109581947327e-02,4.107027128338813782e-02,-1.863113977015018463e-02,2.038643695414066315e-02,-2.389121241867542267e-02,1.071446612477302551e-01
-1.240751445293426514e-01,-1.669521331787109375e-01,-3.969050571322441101e-02,-2.895769663155078888e-02,2.389410883188247681e-01,-6.989485025405883789e-02,-2.631618641316890717e-02,9.245414286851882935e-02,-8.263779431581497192e-02,2.171919047832489014e-01
3.443395718932151794e-02,-7.772288471460342407e-02,1.738714426755905151e-02,-1.479680091142654419e-01,-9.658380411565303802e-03,3.051841817796230316e-02,9.099394083023071289e-02,1.079186052083969116e-01,-4.353089258074760437e-02,2.270138822495937347e-02
-1.195163428783416748e-01,-2.439948469400405884e-01,-7.238964736461639404e-02,7.973827421665191650e-02,9.117761999368667603e-02,-4.790239408612251282e-02,-1.270817816257476807e-01,2.585198879241943359e-01,-4.010668769478797913e-02,1.717431247234344482e-01
5.660372972488403320e-02,2.759622782468795776e-02,-1.166025400161743164e-01,-1.216759346425533295e-02,7.012315839529037476e-02,-3.250565379858016968e-02,-5.990968272089958191e-02,1.727650761604309082e-01,-1.520121991634368896e-01,6.911748647689819336e-02
4.790021851658821106e-02,8.735041320323944092e-02,-2.404714561998844147e-02,-3.691304475069046021e-02,-7.977885752916336060e-02,1.008281484246253967e-02,9.417121112346649170e-02,-1.479679346084594727e-02,-5.791890621185302734e-02,-2.465256303548812866e-02
1.830056011676788330e-01,8.821102976799011230e-02,6.401222199201583862e-02,-1.090787053108215332e-01,3.410248085856437683e-03,-1.521368175745010376e-01,7.628793362528085709e-03,7.443387061357498169e-02,-1.370195597410202026e-01,-3.484250605106353760e-02
1.391735970973968506e-01,-8.529560267925262451e-02,5.670640617609024048e-02,-1.993813738226890564e-02,-6.621428579092025757e-02,1.973935663700103760e-01,-6.105179339647293091e-02,-1.613740772008895874e-01,6.994452327489852905e-02,-4.717107862234115601e-02
-1.470743119716644287e-01,1.561432182788848877e-01,5.354142189025878906e-02,-1.790087074041366577e-01,2.545405738055706024e-02,-1.255312412977218628e-01,2.366773486137390137e-01,3.589769080281257629e-02,-8.797359466552734375e-02,3.946683183312416077e-02
6.468588113784790039e-02,2.320504933595657349e-02,-1.237826142460107803e-02,-8.782992511987686157e-02,-2.159232087433338165e-02,6.341997534036636353e-02,2.001492679119110107e-02,8.706909418106079102e-02,-8.908012509346008301e-02,-3.579386323690414429e-02
-8.518607914447784424e-02,1.340733319520950317e-01,-4.209242761135101318e-02,8.055905252695083618e-02,-1.231203153729438782e-01,1.788668148219585419e-02,-1.139704361557960510e-01,3.712416440248489380e-02,6.601396016776561737e-03,8.464431762695312500e-02
1.659489274024963379e-01,-7.838017493486404419e-02,9.269304573535919189e-02,5.410345643758773804e-02,-2.878515236079692841e-02,1.069741696119308472e-02,6.612730026245117188e-02,-2.917933277785778046e-02,-1.019585803151130676e-01,-1.373848766088485718e-01
3.411710560321807861e-01,-9.435738623142242432e-02,-1.646879166364669800e-01,-1.497732400894165039e-01,1.346700936555862427e-01,-1.821820624172687531e-02,2.209455668926239014e-01,2.365453401580452919e-03,-1.274557113647460938e-01,-1.302366554737091064e-01
-1.178386136889457703e-01,3.597576916217803955e-02,-5.606348440051078796e-02,2.989465184509754181e-02,-7.497942540794610977e-03,1.329358816146850586e-01,5.354909971356391907e-02,-1.269141794182360172e-03,4.736486077308654785e-02,-6.343217939138412476e-02
-1.612614542245864868e-01,2.825936861336231232e-02,-2.131262328475713730e-03,-9.445002302527427673e-03,7.344241440296173096e-02,7.952099293470382690e-02,1.017370820045471191e-01,-7.859737426042556763e-02,-9.677224792540073395e-03,1.186825707554817200e-02
-2.293028384447097778e-01,4.993934184312820435e-02,-1.014804467558860779e-01,-9.441350400447845459e-02,1.643249690532684326e-01,-4.116418585181236267e-02,9.059943258762359619e-03,1.288502663373947144e-01,-1.907448098063468933e-02,1.304898560047149658e-01
-2.191812358796596527e-02,1.594135612249374390e-01,3.931398689746856689e-02,-3.275877237319946289e-02,-1.877151578664779663e-01,1.138391196727752686e-01,7.188782095909118652e-02,-7.716934662312269211e-03,-3.463054075837135315e-02,-1.060113832354545593e-01
-1.688604950904846191e-01,1.137845888733863831e-01,-1.594412773847579956e-01,1.256861239671707153e-01,5.718657374382019043e-02,3.497161343693733215e-02,-2.822870314121246338e-01,1.489385366439819336e-01,-7.224012911319732666e-02,1.817177981138229370e-01
7.748428732156753540e-02,-1.107057780027389526e-01,1.573323621414601803e-03,-5.536590516567230225e-02,-2.888241223990917206e-02,1.814997382462024689e-02,1.935504004359245300e-02,5.856359004974365234e-02,-6.015365570783615112e-02,3.506047278642654419e-02
-2.857534959912300110e-02,2.780639231204986572e-01,-8.887077122926712036e-02,-2.107359468936920166e-02,5.716769024729728699e-02,-9.388721734285354614e-02,4.375182464718818665e-02,2.444395981729030609e-02,-7.102496922016143799e-02,-6.305212527513504028e-02
1.823615580797195435e-01,1.426330357789993286e-01,1.208567470312118530e-01,-4.279020056128501892e-02,-1.462853699922561646e-01,2.516340930014848709e-03,-3.661198541522026062e-02,-7.756171375513076782e-02,-4.421161115169525146e-02,-1.335115730762481689e-01
-1.124040484428405762e-01,-1.826671510934829712e-02,6.983517110347747803e-02,3.107933141291141510e-02,-1.038652751594781876e-02,-8.650778979063034058e-02,-1.293984055519104004e-02,2.193573713302612305e-01,-1.027592867612838745e-01,7.630030065774917603e-02
-1.724416017532348633e-01,-5.766543000936508179e-02,-8.883018791675567627e-02,-4.494960606098175049e-02,2.600682377815246582e-01,-8.696154691278934479e-03,-7.761502265930175781e-02,1.225887462496757507e-01,-2.919391728937625885e-02,1.166317462921142578e-01
-3.084717877209186554e-02,-5.192440748214721680e-02,2.103853225708007812e-02,-6.179368495941162109e-02,1.960778981447219849e-02,8.460558205842971802e-02,-5.353498272597789764e-03,4.647744819521903992e-03,-7.420212961733341217e-03,-9.760283865034580231e-03
6.345897912979125977e-02,-2.418253868818283081e-01,-8.498640358448028564e-02,2.398915588855743408e-02,2.082194760441780090e-02,9.302542358636856079e-02,-5.297369137406349182e-02,1.149367261677980423e-02,-1.240686327219009399e-02,1.462147682905197144e-01
-7.079902291297912598e-02,1.119009125977754593e-02,-8.523825556039810181e-02,-2.645265460014343262e-01,1.118480786681175232e-01,5.140158813446760178e-03,1.651009321212768555e-01,1.444585323333740234e-01,-3.376005450263619423e-03,-6.293816026300191879e-03
1.182735245674848557e-02,1.158256642520427704e-02,-1.765957772731781006e-01,-6.419871002435684204e-02,7.366744428873062134e-02,2.386524342000484467e-03,6.287937611341476440e-02,9.350919723510742188e-02,-4.749826341867446899e-02,-1.061982847750186920e-02
1.781539618968963623e-01,-1.061685457825660706e-01,1.707578748464584351e-01,-3.259242046624422073e-03,7.990606129169464111e-02,3.474831953644752502e-02,7.293656002730131149e-03,-9.313547611236572266e-02,-6.577143818140029907e-02,-1.550150364637374878e-01
-2.114647999405860901e-02,-4.666348174214363098e-02,5.763991549611091614e-02,-3.110562451183795929e-02,-3.126490488648414612e-02,4.544715397059917450e-03,1.032943651080131531e-02,7.842101901769638062e-02,-1.675294339656829834e-02,-4.876694455742835999e-02
-1.473175734281539917e-01,1.597358286380767822e-01,-2.311424538493156433e-02,5.680974945425987244e-02,-6.262813694775104523e-03,-2.031521685421466827e-02,9.751531481742858887e-02,1.005252525210380554e-01,-4.599459841847419739e-02,-2.147712558507919312e-01
1.695605069398880005e-01,-1.763682626187801361e-02,1.441496908664703369e-01,-5.075453594326972961e-02,-2.326689474284648895e-02,-1.293115504086017609e-02,7.964977994561195374e-03,-1.252429336309432983e-01,-2.779724448919296265e-02,-5.245571583509445190e-02
1.102385073900222778e-01,9.005207568407058716e-02,-2.709989622235298157e-02,-1.083332374691963196e-01,-3.624773770570755005e-02,1.309078782796859741e-01,6.966356933116912842e-02,-1.349169611930847168e-01,1.723104156553745270e-02,-1.197419911623001099e-01
-3.146530687808990479e-02,-1.442001610994338989e-01,-6.705377250909805298e-02,-4.514824599027633667e-02,-3.199009969830513000e-02,3.732752054929733276e-02,-1.309270411729812622e-01,2.796053290367126465e-01,-9.762086905539035797e-03,1.780314594507217407e-01
3.027780726552009583e-02,8.657357096672058105e-02,-2.204672843217849731e-01,-1.309700403362512589e-02,5.417748913168907166e-02,1.045886352658271790e-01,5.359983816742897034e-02,-1.419344246387481689e-01,-5.239047855138778687e-02,7.119309157133102417e-02
2.452640086412429810e-01,2.684208005666732788e-02,8.684013038873672485e-02,-5.184734612703323364e-02,-2.363196313381195068e-01,-3.354179859161376953e-02,-3.486440330743789673e-02,7.136503607034683228e-02,-3.534953296184539795e-02,-6.376046687364578247e-03
-6.138018146157264709e-02,-9.962972998619079590e-02,-1.095837727189064026e-02,1.296949088573455811e-01,9.642840363085269928e-03,1.732802391052246094e-01,-1.102898549288511276e-02,-1.243885532021522522e-01,4.960981756448745728e-02,-6.922669708728790283e-02
7.909455895423889160e-02,3.172000125050544739e-02,6.731137633323669434e-02,-2.811170183122158051e-03,-1.476697921752929688e-01,-9.637070819735527039e-03,2.310055792331695557e-01,-1.057469844818115234e-01,-7.452026009559631348e-02,-7.856672257184982300e-02
-9.064354747533798218e-02,1.537983417510986328e-01,4.245429299771785736e-03,2.889508195221424103e-02,-1.013425886631011963e-01,-2.962701208889484406e-02,1.245699822902679443e-01,5.721111595630645752e-02,-1.220616921782493591e-01,-4.842395707964897156e-02
-5.235522612929344177e-02,-5.072705447673797607e-02,9.020943939685821533e-02,1.687010675668716431e-01,-1.489335894584655762e-01,1.382847875356674194e-01,-1.404621899127960205e-01,-5.053153261542320251e-02,4.333346337080001831e-02,2.956300973892211914e-02
-2.044754773378372192e-01,-2.842475473880767822e-02,1.505407243967056274e-01,1.260756850242614746e-01,-3.289743326604366302e-03,9.162265062332153320e-02,-7.111998647451400757e-02,-1.076708361506462097e-01,4.306384176015853882e-02,4.373056348413228989e-03
1.014371961355209351e-01,3.924075141549110413e-02,6.732527166604995728e-02,9.732587635517120361e-02,-2.019779980182647705e-01,1.232266277074813843e-01,1.447255015373229980e-01,-1.110264807939529419e-01,-1.319098006933927536e-02,-2.473755925893783569e-01
-1.253373622894287109e-01,2.102093696594238281e-01,-9.145019203424453735e-02,-7.652279734611511230e-02,1.329588443040847778e-01,6.443525850772857666e-02,-6.054523866623640060e-03,-9.077182412147521973e-02,2.834274806082248688e-02,-4.451278597116470337e-02
-3.343870863318443298e-02,-2.903586439788341522e-02,-8.790343999862670898e-02,-9.671297669410705566e-02,1.112758219242095947e-01,9.757185727357864380e-02,1.169204190373420715e-01,-3.627068549394607544e-02,-4.359385743737220764e-02,6.850664038211107254e-03
1.270976513624191284e-01,2.499831318855285645e-01,-5.567030236124992371e-02,-5.826077982783317566e-02,3.371770679950714111e-02,4.232410341501235962e-02,-1.070572808384895325e-02,-2.141022086143493652e-01,1.518168486654758453e-02,-1.600650995969772339e-01
-5.276361852884292603e-02,-2.032919526100158691e-01,1.384835243225097656e-01,8.261869102716445923e-02,1.505421288311481476e-02,8.025021851062774658e-02,1.241172105073928833e-01,-1.128076687455177307e-01,-4.977230727672576904e-02,-7.362923026084899902e-02
3.865066170692443848e-02,-1.151975337415933609e-02,1.222374662756919861e-01,1.280760765075683594e-01,-1.918066442012786865e-01,5.756931751966476440e-02,2.266494631767272949e-01,-9.155618399381637573e-02,-1.264743208885192871e-01,-1.651357710361480713e-01
-4.309027281124144793e-04,-8.452726155519485474e-02,6.041370797902345657e-03,2.944319508969783783e-02,1.806860715150833130e-01,1.492284387350082397e-01,-8.211770653724670410e-02,-1.172099113464355469e-01,-5.919661372900009155e-02,-6.642312556505203247e-02
-4.370168969035148621e-02,-2.207446843385696411e-01,1.397377401590347290e-01,-8.946672827005386353e-02,4.273297265172004700e-02,3.794627636671066284e-02,2.130842953920364380e-01,4.796245135366916656e-03,-3.386994078755378723e-02,-2.119462192058563232e-02
-2.979825623333454132e-02,-1.251941025257110596e-01,-1.617488414049148560e-01,-3.980774804949760437e-02,1.417883038520812988e-01,-5.306275561451911926e-03,-8.871909976005554199e-02,1.053240448236465454e-01,-9.996760636568069458e-04,1.768612861633300781e-01
1.731656142510473728e-03,7.369346916675567627e-02,-1.084671765565872192e-01,-7.832165062427520752e-02,1.189180277287960052e-02,6.152255088090896606e-02,-1.073548495769500732e-01,2.996046654880046844e-02,-2.734669856727123260e-02,7.795024663209915161e-02
-1.898470222949981689e-01,1.406502574682235718e-01,1.268928498029708862e-01,-3.362675011157989502e-02,8.989902585744857788e-02,-7.666563987731933594e-02,-4.459062591195106506e-03,2.654323354363441467e-02,-4.717645794153213501e-02,-9.172904305160045624e-03
-2.064791619777679443e-01,8.983442932367324829e-02,-7.363773882389068604e-02,-8.321267366409301758e-02,6.376835703849792480e-02,-1.334526836872100830e-01,8.790622651576995850e-02,1.315488666296005249e-01,2.982950769364833832e-02,1.438762247562408447e-01
2.970016002655029297e-02,2.400624901056289673e-01,2.040025144815444946e-01,1.527596861124038696e-01,-1.752737462520599365e-01,-2.361024357378482819e-02,-2.368818409740924835e-02,-1.354178488254547119e-01,-3.097116574645042419e-02,-1.137165799736976624e-01
-2.746917679905891418e-02,3.705883398652076721e-02,-1.320402026176452637e-01,-2.113154530525207520e-02,2.366119027137756348e-01,7.860074937343597412e-02,-1.458622515201568604e-02,-2.146316505968570709e-02,-1.284273266792297363e-01,-4.136894829571247101e-03
-1.854177005589008331e-02,-2.455570995807647705e-01,-4.306041821837425232e-02,-4.636492580175399780e-02,1.101236715912818909e-01,7.323430478572845459e-02,-1.282007694244384766e-01,1.688207387924194336e-01,1.633058860898017883e-02,8.801456540822982788e-02
